PRI	22	0	413177	-1	bosTau7	27
PRI	22	413177	5212666	1	bosTau7	27
PRI	22	5212666	5643470	-1	bosTau7	27
PRI	22	5643470	6816738	1	bosTau7	27
PRI	22	6816738	8365200	1	bosTau7	8
PRI	22	8365200	16475949	-1	bosTau7	8
PRI	22	16475949	17781343	1	bosTau7	27
PRI	22	17781343	37843861	1	bosTau7	27
PRI	22	0	14243484	1	calJac3	13
PRI	22	14243484	14832980	-1	calJac3	13
PRI	22	14832980	37843861	1	calJac3	13
PRI	22	0	1074678	1	canFam2	37
PRI	22	1074678	5131461	1	canFam2	16
PRI	22	5131461	5545078	-1	canFam2	16
PRI	22	5545078	6816738	1	canFam2	16
PRI	22	6816738	16277522	1	canFam2	25
PRI	22	16277522	17765542	-1	canFam2	16
PRI	22	17765542	34127103	-1	canFam2	16
PRI	22	34127103	34527480	1	canFam2	16
PRI	22	34527480	37843861	-1	canFam2	16
PRI	22	0	6816738	1	capHir1	27
PRI	22	6816738	8626596	1	capHir1	8
PRI	22	8626596	17078053	-1	capHir1	8
PRI	22	17078053	18311394	1	capHir1	27
PRI	22	18311394	37843861	1	capHir1	27
PRI	22	0	5217162	-1	equCab2	27
PRI	22	5217162	5548432	1	equCab2	27
PRI	22	5548432	6816738	-1	equCab2	27
PRI	22	6816738	16247820	-1	equCab2	2
PRI	22	16247820	18081171	-1	equCab2	27
PRI	22	18081171	33737310	-1	equCab2	27
PRI	22	33737310	34152226	1	equCab2	27
PRI	22	34152226	37843861	-1	equCab2	27
PRI	22	0	6816738	-1	galGal3	3
PRI	22	6816738	9430314	-1	galGal3	3
PRI	22	9430314	14832980	1	galGal3	22
PRI	22	14832980	23471964	1	galGal3	4
PRI	22	23471964	37843861	1	galGal3	22
PRI	22	0	6816738	1	gorGor3	8
PRI	22	6816738	23471964	-1	gorGor3	8
PRI	22	23471964	37843861	1	gorGor3	8
PRI	22	0	6816738	1	hg19	8
PRI	22	6816738	23471964	-1	hg19	8
PRI	22	23471964	37843861	1	hg19	8
PRI	22	0	5302676	1	mm10	8
PRI	22	5302676	5783666	-1	mm10	8
PRI	22	5783666	6816738	1	mm10	8
PRI	22	6816738	15910212	1	mm10	14
PRI	22	15910212	17832070	-1	mm10	8
PRI	22	17832070	32089445	-1	mm10	8
