PRI	10	0	7217363	-1	bosTau7	3
PRI	10	7217363	24938673	-1	bosTau7	2
PRI	10	24938673	50845201	-1	bosTau7	2
PRI	10	50845201	123371421	1	bosTau7	2
PRI	10	123371421	128269281	-1	bosTau7	2
PRI	10	0	56268653	-1	calJac3	6
PRI	10	56268653	123202934	1	calJac3	6
PRI	10	123202934	128269281	-1	calJac3	6
PRI	10	0	16900942	-1	canFam2	25
PRI	10	16900942	53273763	-1	canFam2	37
PRI	10	53273763	89131588	-1	canFam2	36
PRI	10	89131588	128269281	-1	canFam2	19
PRI	10	0	8362061	-1	capHir1	3
PRI	10	8362061	51080352	-1	capHir1	2
PRI	10	51080352	123387431	1	capHir1	2
PRI	10	123387431	128269281	-1	capHir1	2
PRI	10	0	32557996	-1	equCab2	6
PRI	10	32557996	128269281	-1	equCab2	18
PRI	10	0	12527560	-1	galGal3	9
PRI	10	12527560	18579068	1	galGal3	7
PRI	10	18579068	26551557	-1	galGal3	7
PRI	10	26551557	33567431	1	galGal3	7
PRI	10	33567431	50561169	-1	galGal3	7
PRI	10	50561169	56268653	1	galGal3	7
PRI	10	56268653	85693953	1	galGal3	7
PRI	10	85693953	115844830	-1	galGal3	7
PRI	10	115844830	118967514	1	galGal3	7
PRI	10	118967514	124965337	-1	galGal3	7
PRI	10	124965337	126493134	1	galGal3	9
PRI	10	0	110004834	-1	gorGor3	2B
PRI	10	110004834	126493134	1	gorGor3	2B
PRI	10	126493134	128269281	-1	gorGor3	2B
PRI	10	0	110004834	-1	hg19	2
PRI	10	110004834	126493134	1	hg19	2
PRI	10	126493134	128269281	-1	hg19	2
PRI	10	0	45548756	-1	mm10	1
PRI	10	45548756	52913632	1	mm10	1
PRI	10	52913632	54681835	-1	mm10	1
PRI	10	54681835	104576476	-1	mm10	2
PRI	10	104576476	118551515	-1	mm10	1
PRI	10	118551515	123202934	1	mm10	1
PRI	10	123202934	124626413	-1	mm10	18
PRI	10	124626413	128269281	-1	mm10	1
PRI	10	0	1181027	-1	monDom5	7
PRI	10	1181027	2810652	1	monDom5	2
PRI	10	2810652	13713376	1	monDom5	7
PRI	10	13713376	35486825	1	monDom5	7
PRI	10	35486825	128269281	-1	monDom5	4
PRI	10	0	116978154	-1	oryCun2	7
PRI	10	116978154	117333786	1	oryCun2	7
PRI	10	117333786	124492590	1	oryCun2	7
PRI	10	124492590	128269281	-1	oryCun2	7
PRI	10	0	110004834	-1	panTro3	2B
PRI	10	110004834	126493134	1	panTro3	2B
PRI	10	126493134	128269281	-1	panTro3	2B
PRI	10	0	126493134	-1	ponAbe2	2b
PRI	10	126493134	128269281	1	ponAbe2	2b
PRI	10	0	104576476	-1	rheMac3	12
PRI	10	104576476	113476311	1	rheMac3	13
PRI	10	113476311	113908771	-1	rheMac3	X
PRI	10	113908771	126493134	1	rheMac3	13
PRI	10	126493134	128269281	-1	rheMac3	13
PRI	10	0	54569475	-1	rn4	9
PRI	10	54569475	104576476	-1	rn4	3
PRI	10	104576476	120162588	-1	rn4	13
PRI	10	120162588	120936203	-1	rn4	13
PRI	10	120936203	123202934	1	rn4	13
PRI	10	123202934	125394461	-1	rn4	18
PRI	10	125394461	128269281	-1	rn4	9
PRI	10	0	16463477	-1	susScr2	15
PRI	10	16463477	20583776	1	susScr2	15
PRI	10	20583776	91010099	-1	susScr2	15
PRI	10	91010099	92505196	1	susScr2	15
PRI	10	92505196	100937932	1	susScr2	15
PRI	10	100937932	116084076	1	susScr2	15
PRI	10	116084076	116616623	1	susScr2	15
PRI	10	116616623	123691101	-1	susScr2	15
PRI	10	123691101	123853025	1	susScr2	15
PRI	10	123853025	126493134	-1	susScr2	15
PRI	10	126493134	128269281	1	susScr2	15
PRI	10	0	7217363	-1	bosTau7	3
PRI	10	7217363	24938673	-1	bosTau7	2
PRI	10	24938673	50845201	-1	bosTau7	2
PRI	10	50845201	123371421	1	bosTau7	2
PRI	10	123371421	128269281	-1	bosTau7	2
PRI	10	0	56268653	-1	calJac3	6
PRI	10	56268653	123202934	1	calJac3	6
PRI	10	123202934	128269281	-1	calJac3	6
PRI	10	0	16900942	-1	canFam2	25
PRI	10	16900942	53273763	-1	canFam2	37
PRI	10	53273763	89131588	-1	canFam2	36
PRI	10	89131588	128269281	-1	canFam2	19
PRI	10	0	8362061	-1	capHir1	3
PRI	10	8362061	51080352	-1	capHir1	2
PRI	10	51080352	123387431	1	capHir1	2
PRI	10	123387431	128269281	-1	capHir1	2
PRI	10	0	32557996	-1	equCab2	6
PRI	10	32557996	128269281	-1	equCab2	18
PRI	10	0	12527560	-1	galGal3	9
PRI	10	12527560	18579068	1	galGal3	7
PRI	10	18579068	26551557	-1	galGal3	7
PRI	10	26551557	33567431	1	galGal3	7
PRI	10	33567431	50561169	-1	galGal3	7
PRI	10	50561169	56268653	1	galGal3	7
PRI	10	56268653	85693953	1	galGal3	7
PRI	10	85693953	115844830	-1	galGal3	7
PRI	10	115844830	118967514	1	galGal3	7
PRI	10	118967514	124965337	-1	galGal3	7
PRI	10	124965337	126493134	1	galGal3	9
PRI	10	0	110004834	-1	gorGor3	2B
PRI	10	110004834	126493134	1	gorGor3	2B
PRI	10	126493134	128269281	-1	gorGor3	2B
PRI	10	0	110004834	-1	hg19	2
PRI	10	110004834	126493134	1	hg19	2
PRI	10	126493134	128269281	-1	hg19	2
PRI	10	0	45548756	-1	mm10	1
PRI	10	45548756	52913632	1	mm10	1
PRI	10	52913632	54681835	-1	mm10	1
PRI	10	54681835	104576476	-1	mm10	2
PRI	10	104576476	118551515	-1	mm10	1
PRI	10	118551515	123202934	1	mm10	1
PRI	10	123202934	124626413	-1	mm10	18
PRI	10	124626413	128269281	-1	mm10	1
PRI	10	0	1181027	-1	monDom5	7
PRI	10	1181027	2810652	1	monDom5	2
PRI	10	2810652	13713376	1	monDom5	7
PRI	10	13713376	35486825	1	monDom5	7
PRI	10	35486825	128269281	-1	monDom5	4
PRI	10	0	116978154	-1	oryCun2	7
PRI	10	116978154	117333786	1	oryCun2	7
PRI	10	117333786	124492590	1	oryCun2	7
PRI	10	124492590	128269281	-1	oryCun2	7
PRI	10	0	110004834	-1	panTro3	2B
PRI	10	110004834	126493134	1	panTro3	2B
PRI	10	126493134	128269281	-1	panTro3	2B
PRI	10	0	126493134	-1	ponAbe2	2b
PRI	10	126493134	128269281	1	ponAbe2	2b
PRI	10	0	104576476	-1	rheMac3	12
PRI	10	104576476	113476311	1	rheMac3	13
PRI	10	113476311	113908771	-1	rheMac3	X
PRI	10	113908771	126493134	1	rheMac3	13
PRI	10	126493134	128269281	-1	rheMac3	13
PRI	10	0	54569475	-1	rn4	9
PRI	10	54569475	104576476	-1	rn4	3
PRI	10	104576476	120162588	-1	rn4	13
PRI	10	120162588	120936203	-1	rn4	13
PRI	10	120936203	123202934	1	rn4	13
PRI	10	123202934	125394461	-1	rn4	18
PRI	10	125394461	128269281	-1	rn4	9
PRI	10	0	16463477	-1	susScr2	15
PRI	10	16463477	20583776	1	susScr2	15
PRI	10	20583776	91010099	-1	susScr2	15
PRI	10	91010099	92505196	1	susScr2	15
PRI	10	92505196	100937932	1	susScr2	15
PRI	10	100937932	116084076	1	susScr2	15
PRI	10	116084076	116616623	1	susScr2	15
PRI	10	116616623	123691101	-1	susScr2	15
PRI	10	123691101	123853025	1	susScr2	15
PRI	10	123853025	126493134	-1	susScr2	15
PRI	10	126493134	128269281	1	susScr2	15
PRI	10	0	7217363	-1	bosTau7	3
PRI	10	7217363	24938673	-1	bosTau7	2
PRI	10	24938673	50845201	-1	bosTau7	2
PRI	10	50845201	123371421	1	bosTau7	2
PRI	10	123371421	128269281	-1	bosTau7	2
PRI	10	0	56268653	-1	calJac3	6
PRI	10	56268653	123202934	1	calJac3	6
PRI	10	123202934	128269281	-1	calJac3	6
PRI	10	0	16900942	-1	canFam2	25
PRI	10	16900942	53273763	-1	canFam2	37
PRI	10	53273763	89131588	-1	canFam2	36
PRI	10	89131588	128269281	-1	canFam2	19
PRI	10	0	8362061	-1	capHir1	3
PRI	10	8362061	51080352	-1	capHir1	2
PRI	10	51080352	123387431	1	capHir1	2
PRI	10	123387431	128269281	-1	capHir1	2
PRI	10	0	32557996	-1	equCab2	6
PRI	10	32557996	128269281	-1	equCab2	18
PRI	10	0	12527560	-1	galGal3	9
PRI	10	12527560	18579068	1	galGal3	7
PRI	10	18579068	26551557	-1	galGal3	7
PRI	10	26551557	33567431	1	galGal3	7
PRI	10	33567431	50561169	-1	galGal3	7
PRI	10	50561169	56268653	1	galGal3	7
PRI	10	56268653	85693953	1	galGal3	7
PRI	10	85693953	115844830	-1	galGal3	7
PRI	10	115844830	118967514	1	galGal3	7
PRI	10	118967514	124965337	-1	galGal3	7
PRI	10	124965337	126493134	1	galGal3	9
PRI	10	0	110004834	-1	gorGor3	2B
PRI	10	110004834	126493134	1	gorGor3	2B
PRI	10	126493134	128269281	-1	gorGor3	2B
PRI	10	0	110004834	-1	hg19	2
PRI	10	110004834	126493134	1	hg19	2
PRI	10	126493134	128269281	-1	hg19	2
PRI	10	0	45548756	-1	mm10	1
PRI	10	45548756	52913632	1	mm10	1
PRI	10	52913632	54681835	-1	mm10	1
PRI	10	54681835	104576476	-1	mm10	2
PRI	10	104576476	118551515	-1	mm10	1
PRI	10	118551515	123202934	1	mm10	1
PRI	10	123202934	124626413	-1	mm10	18
PRI	10	124626413	128269281	-1	mm10	1
PRI	10	0	1181027	-1	monDom5	7
PRI	10	1181027	2810652	1	monDom5	2
PRI	10	2810652	13713376	1	monDom5	7
PRI	10	13713376	35486825	1	monDom5	7
PRI	10	35486825	128269281	-1	monDom5	4
PRI	10	0	116978154	-1	oryCun2	7
PRI	10	116978154	117333786	1	oryCun2	7
PRI	10	117333786	124492590	1	oryCun2	7
PRI	10	124492590	128269281	-1	oryCun2	7
PRI	10	0	110004834	-1	panTro3	2B
PRI	10	110004834	126493134	1	panTro3	2B
PRI	10	126493134	128269281	-1	panTro3	2B
PRI	10	0	126493134	-1	ponAbe2	2b
PRI	10	126493134	128269281	1	ponAbe2	2b
PRI	10	0	104576476	-1	rheMac3	12
PRI	10	104576476	113476311	1	rheMac3	13
PRI	10	113476311	113908771	-1	rheMac3	X
PRI	10	113908771	126493134	1	rheMac3	13
PRI	10	126493134	128269281	-1	rheMac3	13
PRI	10	0	54569475	-1	rn4	9
PRI	10	54569475	104576476	-1	rn4	3
PRI	10	104576476	120162588	-1	rn4	13
PRI	10	120162588	120936203	-1	rn4	13
PRI	10	120936203	123202934	1	rn4	13
PRI	10	123202934	125394461	-1	rn4	18
PRI	10	125394461	128269281	-1	rn4	9
PRI	10	0	16463477	-1	susScr2	15
PRI	10	16463477	20583776	1	susScr2	15
PRI	10	20583776	91010099	-1	susScr2	15
PRI	10	91010099	92505196	1	susScr2	15
PRI	10	92505196	100937932	1	susScr2	15
PRI	10	100937932	116084076	1	susScr2	15
PRI	10	116084076	116616623	1	susScr2	15
PRI	10	116616623	123691101	-1	susScr2	15
PRI	10	123691101	123853025	1	susScr2	15
PRI	10	123853025	126493134	-1	susScr2	15
PRI	10	126493134	128269281	1	susScr2	15
PRI	10	0	7217363	-1	bosTau7	3
PRI	10	7217363	24938673	-1	bosTau7	2
PRI	10	24938673	50845201	-1	bosTau7	2
PRI	10	50845201	123371421	1	bosTau7	2
PRI	10	123371421	128269281	-1	bosTau7	2
PRI	10	0	56268653	-1	calJac3	6
PRI	10	56268653	123202934	1	calJac3	6
PRI	10	123202934	128269281	-1	calJac3	6
PRI	10	0	16900942	-1	canFam2	25
PRI	10	16900942	53273763	-1	canFam2	37
PRI	10	53273763	89131588	-1	canFam2	36
PRI	10	89131588	128269281	-1	canFam2	19
PRI	10	0	8362061	-1	capHir1	3
PRI	10	8362061	51080352	-1	capHir1	2
PRI	10	51080352	123387431	1	capHir1	2
PRI	10	123387431	128269281	-1	capHir1	2
PRI	10	0	32557996	-1	equCab2	6
PRI	10	32557996	128269281	-1	equCab2	18
PRI	10	0	12527560	-1	galGal3	9
PRI	10	12527560	18579068	1	galGal3	7
PRI	10	18579068	26551557	-1	galGal3	7
PRI	10	26551557	33567431	1	galGal3	7
PRI	10	33567431	50561169	-1	galGal3	7
PRI	10	50561169	56268653	1	galGal3	7
PRI	10	56268653	85693953	1	galGal3	7
PRI	10	85693953	115844830	-1	galGal3	7
PRI	10	115844830	118967514	1	galGal3	7
PRI	10	118967514	124965337	-1	galGal3	7
PRI	10	124965337	126493134	1	galGal3	9
PRI	10	0	110004834	-1	gorGor3	2B
PRI	10	110004834	126493134	1	gorGor3	2B
PRI	10	126493134	128269281	-1	gorGor3	2B
PRI	10	0	110004834	-1	hg19	2
PRI	10	110004834	126493134	1	hg19	2
PRI	10	126493134	128269281	-1	hg19	2
PRI	10	0	45548756	-1	mm10	1
PRI	10	45548756	52913632	1	mm10	1
PRI	10	52913632	54681835	-1	mm10	1
PRI	10	54681835	104576476	-1	mm10	2
PRI	10	104576476	118551515	-1	mm10	1
