PRI	6	82562516	1.0
PRI	6	68073110	1.0
PRI	6	29655146	1.0
PRI	6	9659917	1.0
PRI	6	9345796	1.0
PRI	6	26237554	1.0
PRI	6	43129313	1.0
PRI	6	41723665	0.762728
PRI	6	976698	2.33122e-05
PRI	6	2596996	0.985068
PRI	6	4050828	0.999748
PRI	6	12833823	0.999748
PRI	6	13562573	1.0
PRI	6	13870320	1.0
PRI	6	14620613	1.0
PRI	6	15405978	0.721579
PRI	6	15810455	0.721487
PRI	6	59119902	0.999748
PRI	6	59599673	0.999994
PRI	6	64653206	0.00149921
PRI	6	65434375	0.865393
PRI	6	33647462	0.982849
PRI	6	1860549	0.982849
PRI	6	1860549	0.989079
PRI	6	43392333	0.985067
PRI	6	43392333	0.0116899
