Eutheria	12	627390	1.0
Eutheria	12	669694	1.0
Eutheria	12	1002607	1.0
Eutheria	12	1122055	1.0
Eutheria	12	1346121	1.0
Eutheria	12	1834432	1.0
Eutheria	12	2094727	1.0
Eutheria	12	2537115	1.0
Eutheria	12	2850686	1.0
Eutheria	12	2924249	1.0
Eutheria	12	3320257	1.0
Eutheria	12	3795580	1.0
Eutheria	12	3813672	1.0
Eutheria	12	4181569	1.0
Eutheria	12	4660896	1.0
Eutheria	12	4661764	1.0
Eutheria	12	5020890	1.0
Eutheria	12	5054703	1.0
Eutheria	12	5654571	1.0
Eutheria	12	5975148	1.0
Eutheria	12	6571834	1.0
Eutheria	12	6793951	1.0
Eutheria	12	7819320	1.0
Eutheria	12	8051510	0.999989
Eutheria	12	8364883	1.0
Eutheria	12	8770923	1.0
Eutheria	12	9175081	1.0
Eutheria	12	9198789	1.0
Eutheria	12	9519036	1.0
Eutheria	12	9849639	1.0
Eutheria	12	10251868	1.0
Eutheria	12	10273108	1.0
Eutheria	12	10581069	1.0
Eutheria	12	10809563	1.0
Eutheria	12	10941687	1.0
Eutheria	12	11386212	1.0
Eutheria	12	11752037	1.0
Eutheria	12	12192770	1.0
Eutheria	12	12220311	1.0
Eutheria	12	12776408	1.0
Eutheria	12	12885878	1.0
Eutheria	12	13263573	1.0
Eutheria	12	13358628	1.0
Eutheria	12	13919132	1.0
Eutheria	12	14792343	1.0
Eutheria	12	15739184	1.0
Eutheria	12	16078113	1.0
Eutheria	12	16789979	1.0
Eutheria	12	17091038	1.0
Eutheria	12	17355460	1.0
Eutheria	12	17465173	1.0
Eutheria	12	17954799	1.0
Eutheria	12	19421051	1.0
Eutheria	12	20049337	1.0
Eutheria	12	20613422	1.0
Eutheria	12	21094878	1.0
Eutheria	12	22545859	1.0
Eutheria	12	23002972	1.0
Eutheria	12	23797598	1.0
Eutheria	12	25420001	1.0
Eutheria	12	25818894	1.0
Eutheria	12	26278232	1.0
Eutheria	12	26744347	1.0
Eutheria	12	43623379	1.0
Eutheria	12	44067783	1.0
Eutheria	12	44390982	1.0
Eutheria	12	45649418	1.0
Eutheria	12	46487897	1.0
Eutheria	12	47221266	1.0
Eutheria	12	47752959	1.0
Eutheria	12	48393051	1.0
Eutheria	12	49355192	1.0
Eutheria	12	50009072	1.0
Eutheria	12	50617632	1.0
Eutheria	12	51572195	1.0
Eutheria	12	52683512	1.0
Eutheria	12	53114780	1.0
Eutheria	12	54158613	1.0
Eutheria	12	54499271	1.0
Eutheria	12	55112154	1.0
Eutheria	12	55757475	1.0
Eutheria	12	56246508	1.0
Eutheria	12	57348675	1.0
Eutheria	12	57765212	1.0
Eutheria	12	58473315	1.0
Eutheria	12	59094444	0.999999
Eutheria	12	59518814	1.0
Eutheria	12	59992074	1.0
Eutheria	12	60659534	1.0
Eutheria	12	61168121	0.999999
Eutheria	12	62882636	1.0
Eutheria	12	63279373	1.0
Eutheria	12	64382335	1.0
Eutheria	12	65073941	1.0
Eutheria	12	66038334	1.0
Eutheria	12	66976666	1.0
Eutheria	12	67436666	1.0
Eutheria	12	67762191	1.0
Eutheria	12	68329242	1.0
Eutheria	12	69098847	1.0
Eutheria	12	69638861	1.0
Eutheria	12	70178976	1.0
Eutheria	12	70593560	1.0
Eutheria	12	71408160	1.0
Eutheria	12	71801627	1.0
Eutheria	12	72382087	1.0
Eutheria	12	73220588	0.999993
Eutheria	12	74435173	1.0
Eutheria	12	75629118	1.0
Eutheria	12	76966987	1.0
Eutheria	12	77431186	1.0
Eutheria	12	77767755	1.0
Eutheria	12	78238209	1.0
Eutheria	12	78628054	1.0
Eutheria	12	79609405	1.0
Eutheria	12	80092082	1.0
Eutheria	12	81320294	1.0
Eutheria	12	81635565	1.0
Eutheria	12	81955509	1.0
Eutheria	12	82793965	1.0
Eutheria	12	83403239	1.0
Eutheria	12	83784989	1.0
Eutheria	12	84217743	1.0
