Catarrhini	6	113989217	1.0
Catarrhini	6	114498123	1.0
Catarrhini	6	138785454	0.999998
Catarrhini	6	139247665	0.997997
Catarrhini	6	146288391	0.999904
Catarrhini	6	149919178	0.998181
Catarrhini	6	153932146	0.999998
Catarrhini	6	154185554	0.869863
Catarrhini	6	21127199	0.997622
Catarrhini	6	22158622	1.0
Catarrhini	6	3334723	0.999904
Catarrhini	6	39647573	0.999904
Catarrhini	6	43854903	0.585922
Catarrhini	6	53741906	0.999904
Catarrhini	6	74159059	0.999998
Catarrhini	6	76556530	1.0
Catarrhini	6	89859750	0.999996
Catarrhini	6	97439005	0.999998
