Euarch	11	710156	1.0
Euarch	11	1040077	1.0
Euarch	11	1700985	0.999945
Euarch	11	1890277	1.0
Euarch	11	2290682	1.0
Euarch	11	3774713	0.999997
Euarch	11	4684117	1.0
Euarch	11	5162866	1.0
Euarch	11	5471599	1.0
Euarch	11	5867469	1.0
Euarch	11	6301839	1.0
Euarch	11	6656582	1.0
Euarch	11	6682026	1.0
Euarch	11	8273825	1.0
Euarch	11	8414834	0.28202
Euarch	11	8484496	1.0
Euarch	11	8752284	1.0
Euarch	11	9309602	1.0
Euarch	11	9903731	1.0
Euarch	11	10215324	1.0
Euarch	11	10585419	1.0
Euarch	11	10953167	1.0
Euarch	11	10992389	1.0
Euarch	11	11474856	1.0
Euarch	11	11967921	1.0
Euarch	11	12755228	1.0
Euarch	11	12904554	1.0
Euarch	11	15835511	1.0
Euarch	11	19036505	1.0
Euarch	11	21552562	1.0
Euarch	11	22426820	1.0
Euarch	11	22756328	1.0
Euarch	11	23246402	1.0
Euarch	11	24169341	1.0
Euarch	11	24527202	1.0
Euarch	11	25132596	1.0
Euarch	11	25657328	1.0
Euarch	11	27521821	1.0
Euarch	11	27837140	1.0
Euarch	11	34576732	1.0
Euarch	11	46880282	1.0
Euarch	11	47290583	1.0
Euarch	11	49044654	1.0
Euarch	11	55138953	1.0
Euarch	11	58858888	1.0
Euarch	11	59635405	1.0
Euarch	11	60167713	1.0
Euarch	11	66301980	1.0
Euarch	11	76415861	1.0
Euarch	11	79309689	1.0
Euarch	11	81978270	0.999998
Euarch	11	108985069	0.151968
Euarch	11	109542133	1.0
Euarch	11	111464265	1.0
