Euarch	3	475215	1.0
Euarch	3	1070546	1.0
Euarch	3	1423843	1.0
Euarch	3	2048482	1.0
Euarch	3	2842689	1.0
Euarch	3	3840712	1.0
Euarch	3	4381344	1.0
Euarch	3	4931760	1.0
Euarch	3	5620533	1.0
Euarch	3	6156851	1.0
Euarch	3	6604089	1.0
Euarch	3	7157696	1.0
Euarch	3	7765045	1.0
Euarch	3	7954198	1.0
Euarch	3	10844503	1.0
Euarch	3	22791703	1.0
Euarch	3	23237886	1.0
Euarch	3	23383604	1.0
Euarch	3	23621059	1.0
Euarch	3	24178487	1.0
Euarch	3	25535345	1.0
Euarch	3	26124277	1.0
Euarch	3	27491332	1.0
Euarch	3	29089300	1.0
Euarch	3	29525428	1.0
Euarch	3	32168764	1.0
Euarch	3	32844435	1.0
Euarch	3	41063112	1.0
Euarch	3	41965816	1.0
Euarch	3	42430610	1.0
Euarch	3	45518996	1.0
Euarch	3	45931219	1.0
Euarch	3	49149429	1.0
Euarch	3	49824564	1.0
Euarch	3	51072566	1.0
Euarch	3	58723722	1.0
Euarch	3	59755648	1.0
Euarch	3	60278435	1.0
Euarch	3	64834233	1.0
Euarch	3	65484074	1.0
Euarch	3	66956867	1.0
Euarch	3	68648907	1.0
Euarch	3	69067253	1.0
Euarch	3	70758446	1.0
Euarch	3	71099526	1.0
Euarch	3	71914984	1.0
Euarch	3	72779512	1.0
Euarch	3	74723468	1.0
Euarch	3	76494964	1.0
Euarch	3	77366526	1.0
Euarch	3	77679625	1.0
Euarch	3	79423469	1.0
Euarch	3	79740686	1.0
Euarch	3	80179919	1.0
Euarch	3	82392531	1.0
Euarch	3	90730552	1.0
Euarch	3	91188563	1.0
Euarch	3	97721956	1.0
Euarch	3	98918275	1.0
Euarch	3	100165900	1.0
Euarch	3	101629317	1.0
Euarch	3	102018065	1.0
Euarch	3	103235066	1.0
Euarch	3	104045148	1.0
Euarch	3	106294309	1.0
Euarch	3	107555187	1.0
Euarch	3	107935096	1.0
Euarch	3	109938681	1.0
Euarch	3	111209827	0.999998
Euarch	3	185856911	1.0
Euarch	3	186158878	1.0
Euarch	3	186684898	1.0
Euarch	3	187191708	1.0
Euarch	3	187947246	1.0
Euarch	3	192699853	1.0
Euarch	3	194146371	1.0
Euarch	3	194810399	1.0
Euarch	3	195406517	1.0
Euarch	3	196428486	1.0
Euarch	3	199725060	1.0
Euarch	3	200606693	1.0
