chr1	669586	1884225	+	1
chr1	1884225	3068684	+	2
chr1	3068684	5575644	+	3
chr1	5575644	6120264	+	4
chr1	6120264	11044656	+	5
chr1	11044656	11692325	+	6
chr1	11692325	12094108	+	7
chr1	12094108	12692149	+	8
chr1	13495558	15459351	+	9
chr1	15459351	15941753	+	10
chr1	15941753	17152733	+	11
chr1	17152733	18182215	+	12
chr1	18182215	26127603	+	13
chr1	26127603	26843881	+	14
chr1	26843881	28804941	+	15
chr1	28973218	31300969	+	16
chr1	31300969	31671401	+	17
chr1	31886726	38241029	+	18
chr1	38241029	39012380	+	19
chr1	39012380	41044474	+	20
chr1	41044474	42736554	+	21
chr1	42736554	44189415	+	22
chr1	44189415	44595397	+	23
chr1	44595397	45691393	+	24
chr1	45691393	46517429	+	25
chr1	46517429	47393114	+	26
chr1	47462039	48607584	+	27
chr1	48607584	50297613	+	28
chr1	50297613	52553472	+	29
chr1	52553472	53297448	+	30
chr1	53397546	53748688	+	31
chr1	53748688	59066558	+	32
chr1	59066558	60376159	+	33
chr1	60376159	67617029	+	34
chr1	67617029	68452957	+	35
chr1	68452957	71208337	+	36
chr1	71208337	76297463	+	37
chr1	76622543	81252266	+	38
chr1	81252266	82023150	+	39
chr1	82023150	89477322	+	40
chr1	89850796	93867726	+	41
chr1	93867726	110211742	+	42
chr1	110211742	120216329	+	43
chr1	120216329	120685792	+	44
chr1	144916462	145289067	+	45
chr1	145375671	145813823	+	46
chr1	146604978	147389637	+	47
chr1	149692626	151895925	+	48
chr1	152151849	152719593	+	49
chr1	152719593	153293996	+	50
chr1	153430059	157307556	+	51
chr1	157307556	158280873	+	52
chr1	158335821	162367917	+	53
chr1	162373573	162792886	+	54
chr1	163423961	169364202	+	55
chr1	169364202	169705551	+	56
chr1	169705551	170321328	+	57
chr1	170321328	170973262	+	58
chr1	170973262	171359671	+	59
chr1	171359671	172613974	+	60
chr1	172613974	178890895	+	61
chr1	179072893	180865900	+	62
chr1	181819843	184250345	+	63
chr1	184250345	184952801	+	64
chr1	184952801	185890049	+	65
chr1	185890049	190826971	+	66
chr1	190826971	196816676	+	67
chr1	197044861	200375004	+	68
chr1	200375004	201626551	+	69
chr1	201626551	207555027	+	70
chr1	207555027	209857826	+	71
chr1	210029204	211628256	+	72
chr1	211628256	224423830	+	73
chr1	224423830	224784914	+	74
chr1	225364934	225988703	+	75
chr1	226094599	226601246	+	76
chr1	226601246	226921445	+	77
chr1	227129852	227676265	+	78
chr1	227676265	228734851	+	79
chr1	228734851	229558026	+	80
chr1	229594807	230469390	+	81
chr1	230469390	234626560	+	82
chr1	234626560	235260458	+	83
chr1	235327204	235726763	+	84
chr1	235726763	236358086	+	85
chr1	236668681	240129766	+	86
chr1	240168897	241327248	+	87
chr1	241618378	242106921	+	88
chr1	242106921	247221457	+	89
chr10	1064495	3245647	+	658
chr10	3245647	5149579	+	659
chr10	5149579	5890536	+	660
chr10	5890536	12088193	+	661
chr10	12454258	13348567	+	662
chr10	13348567	14827214	+	663
chr10	15059506	15461675	+	664
chr10	15461675	18953285	+	665
chr10	18953285	23426905	+	666
chr10	23541740	24858416	+	667
chr10	24858416	26871150	+	668
chr10	27595042	28678381	+	669
chr10	28930313	29711109	+	670
chr10	30043940	30926776	+	671
chr10	30926776	32721596	+	672
chr10	32921821	35446036	+	673
chr10	35520105	37833301	+	674
chr10	42620100	44588607	+	675
chr10	44588607	45635329	+	676
chr10	45635329	46172511	+	677
chr10	46922782	48121722	+	678
chr10	52017187	52415316	+	679
chr10	52415316	54952371	+	680
chr10	54952371	66971871	+	681
chr10	66971871	67644114	+	682
chr10	67644114	67996333	+	683
chr10	68190956	70470643	+	684
chr10	70470643	74353968	+	685
chr10	74353968	74863723	+	686
chr10	74863723	79746059	+	687
chr10	79746059	80458934	+	688
chr10	80458934	81260743	+	689
chr10	82018439	86689150	+	690
chr10	86689150	88989501	+	691
chr10	89132947	90376549	+	692
chr10	90538595	91593554	+	693
chr10	91593554	93491272	+	694
chr10	93491272	94584911	+	695
chr10	94584911	95214251	+	696
chr10	95214251	96420687	+	697
chr10	96869346	98161507	+	698
chr10	98161507	98463304	+	699
chr10	98463304	99106095	+	700
chr10	99106095	101820973	+	701
chr10	102067382	117622597	+	702
chr10	117622597	121222048	+	703
chr10	121222048	124509929	+	704
