chr1	10973	110211742	+	1
chr1	110211742	120685792	+	2
chr1	144916462	145289067	+	3
chr1	145375671	147389637	+	4
chr1	149692626	249237548	+	5
chr10	70926	48121722	+	52
chr10	52017187	52415316	+	53
chr10	52415316	88989501	+	54
chr10	89132947	90538595	+	55
chr10	90538595	135511169	+	56
chr11	68202	3402925	+	57
chr11	3582712	71303597	+	58
chr11	71619770	134945234	+	59
chr12	145758	21049322	+	60
chr12	21049322	68381503	+	61
chr12	68381503	133818200	+	62
chr13	19028384	115109878	+	63
chr14	19828362	107288670	+	64
chr15	20048434	28641090	+	65
chr15	28956486	30702306	+	66
chr15	31750450	102520879	+	67
chr16	75622	28448344	+	68
chr16	29581854	30230001	+	69
chr16	30312794	33969862	+	70
chr16	34746233	35150846	+	71
chr16	46469278	70043517	+	72
chr16	70043517	74361868	+	73
chr16	74361868	90294753	+	74
chr17	0	7930994	+	75
chr17	7930994	15658516	+	76
chr17	15658516	36286502	+	77
chr17	36818409	43559778	+	78
chr17	43705165	44294405	+	79
chr17	44642442	47620503	+	80
chr17	48206526	57664327	+	81
chr17	58067198	81062279	+	82
chr18	26176	14646789	+	83
chr18	18520339	78015647	+	84
chr19	73723	36822697	+	85
chr19	36822697	37298731	+	86
chr19	37298731	37639360	+	87
chr19	37639360	59109309	+	88
chr2	11391	3055613	+	6
chr2	3055613	3529312	+	7
chr2	3579312	5018788	+	8
chr2	5482699	89630436	+	9
chr2	95417350	114307896	+	10
chr2	114356372	132977640	+	11
chr2	133080558	243085392	+	12
chr20	60000	5521071	+	89
chr20	5521071	25769802	+	90
chr20	29741810	62958754	+	91
chr21	14919809	48116703	+	92
chr22	16478492	51224913	+	93
chr3	60000	12593623	+	13
chr3	12593623	15176020	+	14
chr3	15176020	75366753	+	15
chr3	75659366	90313954	+	16
chr3	93518359	129725547	+	17
chr3	129919381	197962223	+	18
chr4	11527	4154337	+	19
chr4	4154337	8322812	+	20
chr4	9587902	44811652	+	21
chr4	44811652	49621471	+	22
chr4	52683400	69574324	+	23
chr4	69870371	70361741	+	24
chr4	70361741	85960635	+	25
chr4	85960635	191022836	+	26
chr5	14508	18553316	+	27
chr5	18553316	80592002	+	28
chr5	80592002	95921427	+	29
chr5	95921427	98852068	+	30
chr5	99073531	99390748	+	31
chr5	99650546	180900684	+	32
chr6	108073	171045850	+	33
chr7	505231	6037321	+	34
chr7	6037321	6468274	+	35
chr7	6638977	6955924	+	36
chr7	6955924	39657551	+	37
chr7	39657551	43864881	+	38
chr7	44001237	53254474	+	39
chr7	53254474	53929918	+	40
chr7	53934593	66400451	+	41
chr7	66400451	66726898	+	42
chr7	66726898	71179179	+	43
chr7	72625883	74295097	+	44
chr7	75041858	76664593	+	45
chr7	76668909	97551384	+	46
chr7	97551384	102192409	+	47
chr7	102379717	159126266	+	48
chr8	13908	146302299	+	49
chr9	11075	69460592	+	50
chr9	70884704	141146098	+	51
chrX	60273	155246449	+	94
