CAT	6	0	5340546	-1	bosTau7	25
CAT	6	5340546	5943852	1	bosTau7	25
CAT	6	5943852	5983696	-1	bosTau7	25
CAT	6	5983696	20500993	-1	bosTau7	25
CAT	6	20500993	23790782	1	bosTau7	22
CAT	6	23790782	29984571	1	bosTau7	4
CAT	6	29984571	30051173	-1	bosTau7	4
CAT	6	30051173	33618684	1	bosTau7	4
CAT	6	33618684	33946810	-1	bosTau7	4
CAT	6	33946810	35766870	1	bosTau7	4
CAT	6	35766870	36430762	-1	bosTau7	4
CAT	6	36430762	45622865	1	bosTau7	4
CAT	6	45622865	58276563	1	bosTau7	4
CAT	6	58276563	82659333	-1	bosTau7	4
CAT	6	82659333	84027605	1	bosTau7	4
CAT	6	84027605	86647321	-1	bosTau7	4
CAT	6	86647321	103446777	1	bosTau7	4
CAT	6	103446777	104900485	-1	bosTau7	4
CAT	6	104900485	105330996	1	bosTau7	4
CAT	6	105330996	113054907	-1	bosTau7	4
CAT	6	113054907	154185554	1	bosTau7	4
CAT	6	0	2329287	-1	calJac3	2
CAT	6	2329287	5340546	-1	calJac3	2
CAT	6	5340546	5930145	1	calJac3	2
CAT	6	5930145	21100159	-1	calJac3	2
CAT	6	21100159	51180677	-1	calJac3	8
CAT	6	51180677	88118911	1	calJac3	8
CAT	6	88118911	88421231	-1	calJac3	8
CAT	6	88421231	112902486	1	calJac3	8
CAT	6	112902486	154185554	-1	calJac3	8
CAT	6	0	5340546	-1	canFam2	6
CAT	6	5340546	5902384	1	canFam2	6
CAT	6	5902384	5957933	-1	canFam2	6
CAT	6	5957933	21120823	-1	canFam2	6
CAT	6	21120823	30314834	-1	canFam2	18
CAT	6	30314834	30394336	1	canFam2	18
CAT	6	30394336	37619777	-1	canFam2	18
CAT	6	37619777	39647573	1	canFam2	16
CAT	6	39647573	46201746	1	canFam2	18
CAT	6	46201746	88660338	-1	canFam2	14
CAT	6	88660338	103654401	-1	canFam2	18
CAT	6	103654401	104858373	1	canFam2	14
CAT	6	104858373	105281830	-1	canFam2	14
CAT	6	105281830	118226622	1	canFam2	14
CAT	6	118226622	130139274	-1	canFam2	14
CAT	6	130139274	144957914	-1	canFam2	16
CAT	6	144957914	154185554	1	canFam2	16
CAT	6	0	5340546	-1	capHir1	25
CAT	6	5340546	6088446	1	capHir1	25
CAT	6	6088446	22812951	-1	capHir1	25
CAT	6	22812951	29718892	1	capHir1	22
CAT	6	29718892	29834300	-1	capHir1	4
CAT	6	29834300	30394336	1	capHir1	4
CAT	6	30394336	35377365	1	capHir1	4
CAT	6	35377365	35757651	-1	capHir1	4
CAT	6	35757651	36460467	1	capHir1	4
CAT	6	36460467	45168644	1	capHir1	4
CAT	6	45168644	57970005	1	capHir1	4
CAT	6	57970005	84033327	-1	capHir1	4
CAT	6	84033327	86180626	-1	capHir1	4
CAT	6	86180626	94842542	1	capHir1	4
CAT	6	94842542	95048942	-1	capHir1	4
CAT	6	95048942	103398957	1	capHir1	4
CAT	6	103398957	104701787	-1	capHir1	4
CAT	6	104701787	105384291	1	capHir1	4
CAT	6	105384291	112862022	-1	capHir1	4
CAT	6	112862022	154185554	1	capHir1	4
CAT	6	0	5340546	-1	equCab2	13
CAT	6	5340546	5906987	1	equCab2	13
