Primate	18	15932614	0.999995
Primate	18	20250965	0.00560795
Primate	18	20932122	0.999995
Primate	18	21269572	0.999995
Primate	18	21732254	1.0
Primate	18	27155713	0.993645
Primate	18	33216944	0.999995
Primate	18	34575796	1.0
Primate	18	38678015	0.999748
Primate	18	43825204	0.985068
Primate	18	45424001	0.999748
Primate	18	46306681	0.999748
Primate	18	46757010	0.994146
Primate	18	47346250	1.0
Primate	18	49788240	0.98816
Primate	18	50324789	0.999995
Primate	18	50698801	1.0
Primate	18	52065242	0.0161701
Primate	18	58365813	0.999748
Primate	18	58926746	0.999748
Primate	18	67067311	0.725535
