Primate	1	1005378	0.999748
Primate	1	105942771	1.0
Primate	1	106420907	0.999748
Primate	1	1579912	0.999994
Primate	1	168641110	1.0
Primate	1	171662925	0.999748
Primate	1	172914472	0.999748
Primate	1	181317125	1.0
Primate	1	185342611	1.0
Primate	1	196652855	1.0
Primate	1	198964186	1.0
Primate	1	215716253	1.0
Primate	1	217450792	1.0
Primate	1	218509378	1.0
Primate	1	220525469	0.999748
Primate	1	4142810	1.0
Primate	1	41879724	1.0
Primate	1	42512434	0.999748
Primate	1	43535035	0.999748
Primate	1	47816634	0.999748
Primate	1	64707558	1.0
Primate	1	77259539	1.0
Primate	1	80306452	1.0
Primate	1	8311285	0.993646
