BOR	24	0	8059014	-1	bosTau7	18
BOR	24	8059014	8399060	1	bosTau7	18
BOR	24	8399060	17941467	-1	bosTau7	18
BOR	24	17941467	18708374	-1	bosTau7	18
BOR	24	0	18708374	-1	calJac3	22
BOR	24	18708374	20053224	1	calJac3	22
BOR	24	0	18708374	1	canFam2	1
BOR	24	18708374	20053224	-1	canFam2	1
BOR	24	0	1280800	-1	capHir1	18
BOR	24	1610308	17941467	-1	capHir1	18
BOR	24	0	2136269	-1	cerSim1	67800
BOR	24	2136269	8059014	-1	cerSim1	67812
BOR	24	8059014	8399060	1	cerSim1	67812
BOR	24	8399060	11572390	-1	cerSim1	67830
BOR	24	11572390	13380881	-1	cerSim1	67806
BOR	24	13380881	20053224	1	cerSim1	67806
BOR	24	0	8059014	-1	equCab2	10
BOR	24	8059014	8399060	1	equCab2	10
BOR	24	8399060	20053224	-1	equCab2	10
BOR	24	12918050	20053224	-1	galGal3	11
BOR	24	0	18708374	-1	gorGor3	19
BOR	24	18708374	20053224	1	gorGor3	19
BOR	24	0	18708374	-1	hg19	19
BOR	24	18708374	20053224	1	hg19	19
BOR	24	0	1610308	-1	mm10	7
BOR	24	2136269	4752139	1	mm10	7
BOR	24	4752139	8059014	1	mm10	7
BOR	24	8059014	8399060	-1	mm10	7
BOR	24	8399060	17941467	1	mm10	7
BOR	24	17941467	20053224	-1	mm10	7
BOR	24	0	1280800	-1	monDom5	3
BOR	24	1280800	1610308	-1	monDom5	4
BOR	24	1610308	2136269	-1	monDom5	3
BOR	24	2136269	3126522	-1	monDom5	4
BOR	24	3126522	3781306	1	monDom5	4
BOR	24	4752139	6343867	1	monDom5	4
BOR	24	6343867	7129023	1	monDom5	4
BOR	24	7129023	8059014	-1	monDom5	3
BOR	24	8399060	9515585	-1	monDom5	4
BOR	24	9515585	11572390	-1	monDom5	4
BOR	24	11572390	12436235	-1	monDom5	4
BOR	24	12436235	12918050	-1	monDom5	3
BOR	24	12918050	20053224	1	monDom5	1
BOR	24	9708472	10566012	1	oryCun2	5
BOR	24	10566012	11572390	-1	oryCun2	5
BOR	24	12918050	14816774	-1	oryCun2	5
BOR	24	0	18708374	-1	panTro3	19
BOR	24	18708374	20053224	1	panTro3	19
