EUT	15	29011637	1.0
EUT	15	28561350	1.0
EUT	15	28131710	1.0
EUT	15	27476782	1.0
EUT	15	26935255	1.0
EUT	15	25307276	1.0
EUT	15	24632793	1.0
EUT	15	23558077	1.0
EUT	15	22643026	1.0
EUT	15	22327707	1.0
EUT	15	21724988	1.0
EUT	15	20706086	1.0
EUT	15	20332298	1.0
EUT	15	19815960	1.0
EUT	15	18783850	1.0
EUT	15	17967590	1.0
EUT	15	17600048	1.0
EUT	15	17276039	1.0
EUT	15	16451480	1.0
EUT	15	15739522	1.0
EUT	15	15246056	1.0
EUT	15	14089449	1.0
EUT	15	11959977	1.0
EUT	15	11633847	1.0
EUT	15	10250569	1.0
EUT	15	9815896	1.0
EUT	15	9474872	1.0
EUT	15	8959605	1.0
EUT	15	8634246	1.0
EUT	15	8021365	1.0
EUT	15	7653617	1.0
EUT	15	7283522	1.0
EUT	15	5864287	1.0
EUT	15	4061817	1.0
EUT	15	3422841	1.0
EUT	15	2868037	1.0
EUT	15	1696886	1.0
EUT	15	1337414	1.0
EUT	15	787482	1.0
EUT	15	44831402	1.0
EUT	15	88875323	1.0
EUT	15	88211273	1.0
EUT	15	87853327	1.0
EUT	15	87461853	1.0
EUT	15	86833577	1.0
EUT	15	86446683	1.0
EUT	15	86137298	1.0
EUT	15	85277067	1.0
EUT	15	84837419	0.999999
EUT	15	54982539	1.0
EUT	15	55560211	1.0
EUT	15	56770327	1.0
EUT	15	58771299	1.0
EUT	15	59094359	1.0
EUT	15	59476540	1.0
EUT	15	59967211	1.0
EUT	15	60473280	1.0
EUT	15	62098634	1.0
EUT	15	63085782	1.0
EUT	15	64260358	1.0
EUT	15	65515910	1.0
EUT	15	66135770	1.0
EUT	15	66576550	1.0
EUT	15	67318906	1.0
EUT	15	67626755	1.0
EUT	15	68478411	1.0
EUT	15	68852748	1.0
EUT	15	69848019	1.0
EUT	15	70758896	1.0
EUT	15	71904847	1.0
EUT	15	72319613	1.0
EUT	15	73000450	1.0
EUT	15	73424412	1.0
EUT	15	74982334	1.0
EUT	15	75649108	1.0
EUT	15	76522831	1.0
EUT	15	77683111	1.0
EUT	15	77683111	0.0021278
EUT	15	49647027	0.983575
EUT	15	50954670	1.0
EUT	15	51578909	1.0
EUT	15	83405321	0.725315
EUT	15	83405321	1.0
EUT	15	82748560	1.0
EUT	15	82260801	1.0
EUT	15	79822181	1.0
EUT	15	79301397	1.0
