EUT	2	0	1439834	1	bosTau7	8
EUT	2	1439834	6473363	-1	bosTau7	8
EUT	2	6473363	37753308	-1	bosTau7	27
EUT	2	37753308	44520093	-1	bosTau7	8
EUT	2	45346892	45759404	-1	bosTau7	17
EUT	2	45759404	47751947	1	bosTau7	6
EUT	2	47751947	53779932	1	bosTau7	17
EUT	2	53779932	82562234	1	bosTau7	17
EUT	2	82562234	83172084	-1	bosTau7	17
EUT	2	83172084	83490214	1	bosTau7	17
EUT	2	83490214	106231626	1	bosTau7	6
EUT	2	106231626	164552565	-1	bosTau7	6
EUT	2	164552565	171700927	-1	bosTau7	6
EUT	2	171700927	172009980	1	bosTau7	6
EUT	2	172009980	172420929	-1	bosTau7	6
EUT	2	172420929	172985268	1	bosTau7	6
EUT	2	172985268	175997144	-1	bosTau7	6
EUT	2	0	6473363	1	calJac3	13
EUT	2	6473363	7900373	-1	calJac3	13
EUT	2	7900373	24632776	-1	calJac3	13
EUT	2	24632776	139884952	1	calJac3	3
EUT	2	139884952	140219684	-1	calJac3	3
EUT	2	140219684	175997144	1	calJac3	3
EUT	2	0	6473363	1	canFam2	25
EUT	2	6473363	37753308	1	canFam2	16
EUT	2	37753308	44187210	-1	canFam2	25
EUT	2	44187210	65289346	-1	canFam2	15
EUT	2	65289346	84535652	1	canFam2	19
EUT	2	84535652	115825153	-1	canFam2	32
EUT	2	115825153	116222033	1	canFam2	15
EUT	2	116222033	142051507	-1	canFam2	13
EUT	2	142051507	164552565	1	canFam2	3
EUT	2	164552565	172420929	1	canFam2	3
EUT	2	172420929	174948401	1	canFam2	3
EUT	2	174948401	175997144	1	canFam2	3
EUT	2	0	1439834	1	capHir1	8
EUT	2	1439834	6473363	-1	capHir1	8
EUT	2	6473363	37753308	-1	capHir1	27
EUT	2	37753308	44520093	-1	capHir1	8
EUT	2	44520093	45759404	-1	capHir1	17
EUT	2	45759404	47751947	1	capHir1	6
EUT	2	47751947	53779932	1	capHir1	17
EUT	2	53779932	83490214	1	capHir1	17
EUT	2	83490214	106231626	1	capHir1	6
EUT	2	106231626	164552565	-1	capHir1	6
EUT	2	164552565	172420929	-1	capHir1	6
EUT	2	172420929	174640121	1	capHir1	6
EUT	2	174948401	175997144	1	capHir1	6
EUT	2	0	4613709	1	cerSim1	67767
EUT	2	4613709	6473363	1	cerSim1	67847
EUT	2	6473363	10256823	-1	cerSim1	67827
EUT	2	10256823	35412659	-1	cerSim1	67749
EUT	2	35412659	35834903	1	cerSim1	67749
EUT	2	35834903	37753308	-1	cerSim1	67749
EUT	2	37753308	46355122	-1	cerSim1	67767
EUT	2	46355122	49225310	1	cerSim1	67845
EUT	2	49225310	66475073	-1	cerSim1	67727
EUT	2	66475073	96549796	1	cerSim1	67741
EUT	2	96549796	115825153	-1	cerSim1	67755
EUT	2	115825153	156969252	-1	cerSim1	67724
EUT	2	156969252	175997144	-1	cerSim1	67763
EUT	2	0	647727	1	dasNov3	75147
EUT	2	647727	1439834	-1	dasNov3	66061
EUT	2	1439834	2230415	-1	dasNov3	68383
EUT	2	2230415	3321344	1	dasNov3	69572
EUT	2	3321344	3639152	-1	dasNov3	65785
EUT	2	3639152	4304422	-1	dasNov3	68224
EUT	2	4304422	4613709	1	dasNov3	68349
EUT	2	4613709	5502804	-1	dasNov3	68296
EUT	2	5502804	6473363	-1	dasNov3	79141
EUT	2	6473363	8518661	-1	dasNov3	77198
EUT	2	8518661	8937452	1	dasNov3	82437
EUT	2	8937452	10256823	-1	dasNov3	70030
EUT	2	10256823	10901904	1	dasNov3	61184
EUT	2	10901904	15268456	1	dasNov3	70164
EUT	2	15268456	18916598	-1	dasNov3	74136
EUT	2	19423408	21624141	1	dasNov3	64670
EUT	2	22683446	24632776	-1	dasNov3	64415
EUT	2	24632776	27746601	1	dasNov3	70353
EUT	2	27746601	29843378	1	dasNov3	67734
EUT	2	29843378	31250053	-1	dasNov3	80895
EUT	2	31250053	35076020	-1	dasNov3	75942
EUT	2	35076020	35834903	-1	dasNov3	61908
EUT	2	36317286	37753308	-1	dasNov3	61908
EUT	2	37753308	39000918	-1	dasNov3	68091
EUT	2	39000918	41115808	-1	dasNov3	69960
EUT	2	41115808	44520093	-1	dasNov3	74415
EUT	2	44520093	45759404	-1	dasNov3	81448
EUT	2	45759404	52669802	-1	dasNov3	63900
EUT	2	52669802	53291493	1	dasNov3	74314
EUT	2	53291493	53779932	-1	dasNov3	70471
EUT	2	53779932	54864345	-1	dasNov3	61217
EUT	2	54864345	56179316	-1	dasNov3	70454
EUT	2	56179316	58474226	1	dasNov3	70295
EUT	2	58474226	58887593	1	dasNov3	70295
EUT	2	58887593	59904648	-1	dasNov3	70295
EUT	2	59904648	62100833	-1	dasNov3	71364
EUT	2	62100833	64951458	1	dasNov3	67026
EUT	2	64951458	72473298	1	dasNov3	70690
EUT	2	72473298	76844079	-1	dasNov3	69232
EUT	2	76844079	80032589	-1	dasNov3	69530
EUT	2	80032589	82562234	1	dasNov3	68096
EUT	2	82562234	83490214	1	dasNov3	73667
EUT	2	83490214	86209945	1	dasNov3	78153
EUT	2	86603159	89442269	-1	dasNov3	80080
EUT	2	89442269	89920405	-1	dasNov3	81513
EUT	2	89920405	95623498	1	dasNov3	75175
EUT	2	95623498	96549796	-1	dasNov3	71635
