EUT	19	0	6121625	-1	bosTau7	13
EUT	19	7152463	14922040	-1	bosTau7	13
EUT	19	14922040	18218079	-1	bosTau7	13
EUT	19	18218079	20753530	1	bosTau7	13
EUT	19	20753530	43570220	1	bosTau7	13
EUT	19	43570220	49769154	-1	bosTau7	13
EUT	19	0	27866707	-1	calJac3	5
EUT	19	27866707	49769154	1	calJac3	5
EUT	19	0	49769154	1	canFam2	24
EUT	19	0	6121625	-1	capHir1	13
EUT	19	6121625	14922040	-1	capHir1	13
EUT	19	14922040	18218079	-1	capHir1	13
EUT	19	18218079	20753530	1	capHir1	13
EUT	19	20753530	43570220	1	capHir1	13
EUT	19	43570220	49769154	-1	capHir1	13
EUT	19	0	2095980	1	cerSim1	67836
EUT	19	2095980	22112382	1	cerSim1	67769
EUT	19	22112382	25008163	-1	cerSim1	67851
EUT	19	25008163	49769154	-1	cerSim1	67753
EUT	19	0	1644314	-1	dasNov3	75723
EUT	19	1644314	4565050	-1	dasNov3	62124
EUT	19	4565050	5667836	1	dasNov3	71128
EUT	19	5667836	8378237	1	dasNov3	80466
EUT	19	8378237	9928525	-1	dasNov3	74228
EUT	19	9928525	13146846	1	dasNov3	68546
EUT	19	13146846	16757937	1	dasNov3	70385
EUT	19	16757937	17669691	1	dasNov3	64256
EUT	19	17669691	18927848	-1	dasNov3	69368
EUT	19	18927848	19510639	1	dasNov3	69160
EUT	19	19510639	20198664	1	dasNov3	70123
EUT	19	20198664	20753530	1	dasNov3	75629
EUT	19	20753530	24154793	1	dasNov3	69095
EUT	19	24154793	25008163	1	dasNov3	68738
EUT	19	25008163	26039938	1	dasNov3	66087
EUT	19	26039938	26612934	-1	dasNov3	81776
EUT	19	26612934	27343944	1	dasNov3	69674
EUT	19	27343944	28293515	-1	dasNov3	69585
EUT	19	28293515	28644152	1	dasNov3	69014
EUT	19	28644152	30644734	1	dasNov3	81611
EUT	19	30644734	31616113	1	dasNov3	62036
EUT	19	31616113	32895460	-1	dasNov3	68740
EUT	19	32895460	33392048	1	dasNov3	73644
EUT	19	33392048	33930821	1	dasNov3	70088
EUT	19	33930821	36646256	1	dasNov3	70299
EUT	19	36646256	37601957	-1	dasNov3	74228
EUT	19	37601957	39026905	-1	dasNov3	68676
EUT	19	39026905	39364838	1	dasNov3	68889
EUT	19	39364838	40662400	1	dasNov3	75687
EUT	19	40662400	41552024	-1	dasNov3	68808
EUT	19	41552024	43943215	-1	dasNov3	62075
EUT	19	43943215	44330190	-1	dasNov3	75117
EUT	19	44330190	44825235	1	dasNov3	69958
EUT	19	44825235	45206335	1	dasNov3	81558
EUT	19	45206335	45555674	1	dasNov3	81653
EUT	19	45555674	48074195	-1	dasNov3	68283
EUT	19	48074195	48759017	1	dasNov3	67234
EUT	19	48759017	49378586	1	dasNov3	67899
EUT	19	49378586	49769154	-1	dasNov3	69290
EUT	19	0	49769154	1	equCab2	22
EUT	19	0	3997625	1	galGal3	3
EUT	19	3997625	4565050	-1	galGal3	3
EUT	19	4565050	5667836	1	galGal3	3
EUT	19	6121625	8830985	-1	galGal3	3
EUT	19	8830985	16848836	1	galGal3	3
EUT	19	16848836	17353351	-1	galGal3	3
EUT	19	17669691	18218079	1	galGal3	22
EUT	19	18218079	18927848	1	galGal3	4
EUT	19	18927848	19881097	-1	galGal3	4
EUT	19	20753530	24154793	1	galGal3	20
EUT	19	24154793	26612934	-1	galGal3	20
EUT	19	26612934	27866707	1	galGal3	20
EUT	19	27866707	28293515	1	galGal3	20
EUT	19	28293515	28644152	-1	galGal3	20
EUT	19	28644152	31209195	1	galGal3	20
EUT	19	31616113	33392048	-1	galGal3	20
EUT	19	33392048	33930821	-1	galGal3	20
EUT	19	33930821	34867944	1	galGal3	20
EUT	19	34867944	37601957	1	galGal3	20
EUT	19	37601957	46031869	-1	galGal3	20
EUT	19	46371010	48994485	1	galGal3	20
EUT	19	48994485	49769154	-1	galGal3	20
EUT	19	0	22112382	-1	gorGor3	20
EUT	19	22112382	49769154	1	gorGor3	20
EUT	19	0	22112382	-1	hg19	20
EUT	19	22112382	49769154	1	hg19	20
EUT	19	0	20753530	-1	mm10	2
EUT	19	20753530	49769154	1	mm10	2
EUT	19	0	17669691	1	monDom5	1
EUT	19	17669691	18218079	1	monDom5	1
EUT	19	18218079	18927848	1	monDom5	1
EUT	19	18927848	20052404	-1	monDom5	5
EUT	19	20052404	20753530	1	monDom5	1
EUT	19	20753530	23177214	-1	monDom5	1
EUT	19	23177214	23231046	-1	monDom5	1
EUT	19	23231046	23459213	-1	monDom5	1
EUT	19	23459213	23802062	-1	monDom5	1
EUT	19	23802062	23817633	-1	monDom5	1
EUT	19	23817633	24284257	-1	monDom5	1
EUT	19	24284257	27718793	1	monDom5	1
EUT	19	27718793	28644152	1	monDom5	1
EUT	19	28644152	32895460	-1	monDom5	1
EUT	19	32895460	33392048	1	monDom5	1
EUT	19	33392048	33930821	1	monDom5	1
EUT	19	33930821	34877418	1	monDom5	1
EUT	19	34877418	49769154	-1	monDom5	1
EUT	19	0	22112382	-1	panTro3	20
EUT	19	22112382	49769154	1	panTro3	20
EUT	19	0	17353351	-1	ponAbe2	20
EUT	19	17353351	49769154	1	ponAbe2	20
EUT	19	0	20753530	-1	rheMac3	10
EUT	19	20753530	49769154	-1	rheMac3	10
EUT	19	0	20753530	-1	rn4	3
EUT	19	20753530	49769154	1	rn4	3
EUT	19	0	18218079	-1	susScr2	17
EUT	19	18218079	48074195	1	susScr2	17
