Primate	2	803974	0.999748
Primate	2	2007702	0.999748
Primate	2	4803650	1.0
Primate	2	10965495	1.0
Primate	2	19244682	1.0
Primate	2	54904137	0.999748
Primate	2	55463763	1.0
Primate	2	67463738	0.0163178
Primate	2	73724830	0.265039
Primate	2	74103000	0.989088
Primate	2	88940881	0.999748
Primate	2	95166335	0.998902
Primate	2	127654471	1.0
Primate	2	129112138	0.999748
Primate	2	129677339	0.999748
Primate	2	140188094	0.999748
Primate	2	141683243	1.0
Primate	2	142770491	1.0
Primate	2	145594340	0.999748
Primate	2	158868271	0.999748
Primate	2	160394075	0.00560795
Primate	2	174315949	0.573022
Primate	2	178506513	0.334304
Primate	2	193161101	0.999748
