EUA	19	12962656	1.0
EUA	19	12115132	1.0
EUA	19	10654852	1.0
EUA	19	10256068	1.0
EUA	19	9233867	1.0
EUA	19	1700034	1.0
EUA	19	1111174	1.0
EUA	19	310506	1.0
EUA	19	16301009	1.0
EUA	19	32291513	1.0
EUA	19	30387581	1.0
EUA	19	29646624	1.0
EUA	19	23448967	1.0
EUA	19	22554658	1.0
EUA	19	21076011	1.0
EUA	19	20673842	1.0
EUA	19	17182232	1.0
EUA	19	18019898	1.0
EUA	19	2313196	1.0
EUA	19	4837411	1.0
EUA	19	6632231	1.0
EUA	19	7515067	1.0
EUA	19	8295863	1.0
EUA	19	9379202	1.0
EUA	19	11391936	1.0
EUA	19	12708612	1.0
