chr1	669586	1044155	+	1
chr1	1044155	1366245	+	2
chr1	1366245	1729331	+	3
chr1	1884225	2520829	+	4
chr1	2520829	2989559	+	5
chr1	3068684	3497335	+	6
chr1	3497335	4501372	+	7
chr1	4501372	5575644	+	8
chr1	5722006	6120264	+	9
chr1	6120264	6814968	+	10
chr1	7058554	7941884	+	11
chr1	7941884	8371890	+	12
chr1	8371890	8984951	+	13
chr1	8984951	9724173	+	14
chr1	11044656	11497720	+	15
chr1	11692325	12094108	+	16
chr1	12094108	12692149	+	17
chr1	13495558	14611902	+	18
chr1	14611902	15432442	+	19
chr1	15459351	15941753	+	20
chr1	16372405	17152733	+	21
chr1	17152733	18182215	+	22
chr1	18182215	18918738	+	23
chr1	19779497	20295468	+	24
chr1	20295468	20769400	+	25
chr1	20769400	21839587	+	26
chr1	22610283	23256970	+	27
chr1	23343970	24032494	+	28
chr1	24032494	26127603	+	29
chr1	26317941	26843881	+	30
chr1	26843881	27484473	+	31
chr1	27484473	28050273	+	32
chr1	28050273	28804941	+	33
chr1	28973218	30040752	+	34
chr1	30040752	30913474	+	35
chr1	32035367	32603244	+	36
chr1	32603244	33381843	+	37
chr1	33381843	33915430	+	38
chr1	33977990	34396546	+	39
chr1	34396546	34705358	+	40
chr1	34719988	35152342	+	41
chr1	35478117	36774982	+	42
chr1	37210755	37548114	+	43
chr1	37548114	38121053	+	44
chr1	38458883	39012380	+	45
chr1	39012380	39413107	+	46
chr1	39413107	39921867	+	47
chr1	39921867	40578836	+	48
chr1	40708612	41044474	+	49
chr1	41044474	41421186	+	50
chr1	41421186	41886827	+	51
chr1	42736554	43551893	+	52
chr1	43862270	44189415	+	53
chr1	44595397	45691393	+	54
chr1	45757687	46139297	+	55
chr1	46517429	46968446	+	56
chr1	46968446	47393114	+	57
chr1	47528248	48094474	+	58
chr1	48094474	48560880	+	59
chr1	48607584	49877861	+	60
chr1	49877861	50212673	+	61
chr1	50297613	50844399	+	62
chr1	50844399	51738701	+	63
chr1	51738701	52553472	+	64
chr1	52553472	52860591	+	65
chr1	52860591	53231146	+	66
chr1	53977027	54278210	+	67
chr1	54531840	55025342	+	68
chr1	55025342	55789790	+	69
chr1	55830970	57077130	+	70
chr1	57077130	58653785	+	71
chr1	59066558	60169977	+	72
chr1	60439388	60772219	+	73
chr1	60772219	61728436	+	74
chr1	61728436	62040434	+	75
chr1	62040434	62810079	+	76
chr1	62810079	63199933	+	77
chr1	63323427	64156458	+	78
chr1	64156458	65459917	+	79
chr1	65751543	66122941	+	80
chr1	66122941	67617029	+	81
chr1	67617029	67931636	+	82
chr1	68452957	71056099	+	83
chr1	71208337	71596755	+	84
chr1	71649567	72983127	+	85
chr1	72983127	73387608	+	86
chr1	73387608	74380056	+	87
chr1	74567007	74901812	+	88
chr1	74901812	75390904	+	89
chr1	75390904	76297463	+	90
chr1	76622543	77149451	+	91
chr1	77430596	78508795	+	92
chr1	78508795	80326719	+	93
chr1	80326719	81252266	+	94
chr1	81363392	82023150	+	95
chr1	82266025	82840276	+	96
chr1	82873788	83419265	+	97
chr1	83581801	84021267	+	98
chr1	84021267	84477114	+	99
chr1	85542950	86184503	+	100
chr1	86184503	86995104	+	101
chr1	87139328	87986393	+	102
chr1	87986393	88654377	+	103
chr1	88945356	89385102	+	104
chr1	89850796	90701476	+	105
chr1	90820167	91202750	+	106
chr1	91445983	92079128	+	107
chr1	92079128	92562869	+	108
chr1	92585671	93604319	+	109
chr1	93867726	94765564	+	110
chr1	94972550	95915235	+	111
chr1	95915235	97452168	+	112
chr1	97452168	99434651	+	113
chr1	99434651	99862894	+	114
chr1	100029951	102081476	+	115
chr1	102081476	103287754	+	116
chr1	103287754	103808377	+	117
chr1	103808377	104347016	+	118
chr1	104347016	104945753	+	119
chr1	104945753	105385321	+	120
chr1	105603612	106458024	+	121
chr1	106458024	108380166	+	122
chr1	109248375	109595299	+	123
chr1	109595299	110211742	+	124
chr1	112008721	113368969	+	125
chr1	113368969	114236116	+	126
chr1	114236116	115043282	+	127
chr1	115043282	115503907	+	128
chr1	115503907	115879585	+	129
chr1	115879585	116993883	+	130
chr1	116993883	117596863	+	131
chr1	117596863	118401016	+	132
chr1	118401016	119401606	+	133
chr1	119401606	119938684	+	134
chr1	144916462	145289067	+	135
chr1	145375671	145813823	+	136
chr1	146604978	147389637	+	137
chr1	149692626	150837394	+	138
chr1	151208184	151895925	+	139
chr1	153430059	154962136	+	140
chr1	154962136	155812713	+	141
chr1	155812713	156558970	+	142
chr1	156558970	157027511	+	143
chr1	157307556	157848120	+	144
chr1	158546409	158946723	+	145
chr1	158946723	159389594	+	146
chr1	159644003	160850574	+	147
chr1	160941385	161431865	+	148
chr1	161431865	162020485	+	149
chr1	162020485	162367917	+	150
chr1	162373573	162792886	+	151
chr1	163423961	164097342	+	152
chr1	164425836	165892233	+	153
chr1	165892233	166420307	+	154
chr1	166420307	166752838	+	155
chr1	166752838	167320966	+	156
chr1	167320966	167677012	+	157
chr1	167897532	168285700	+	158
chr1	168329103	169152852	+	159
chr1	169364202	169705551	+	160
chr1	169874292	170321328	+	161
chr1	170568333	170942569	+	162
chr1	170973262	171359671	+	163
chr1	171580839	172153456	+	164
chr1	172153456	172613974	+	165
chr1	172885612	173287112	+	166
chr1	173610593	173971914	+	167
chr1	173971914	174534315	+	168
chr1	174534315	175009894	+	169
chr1	175009894	175547330	+	170
chr1	175547330	176219101	+	171
chr1	176955399	177732083	+	172
chr1	177732083	178557348	+	173
chr1	178557348	178890895	+	174
chr1	179422005	179810247	+	175
chr1	179810247	180865900	+	176
chr1	181819843	182949781	+	177
chr1	182949781	184250345	+	178
chr1	184250345	184737526	+	179
chr1	184952801	185747112	+	180
chr1	185890049	186213930	+	181
chr1	186213930	186962952	+	182
chr1	187126796	188270024	+	183
chr1	188270024	188756091	+	184
chr1	189028286	189648071	+	185
chr1	189731518	190826971	+	186
chr1	190826971	191262676	+	187
chr1	191262676	191844332	+	188
