chr1	87771	110211739	+	1
chr1	110211744	120696124	+	2
chr1	144916462	145813823	+	3
chr1	146215620	146604978	+	4
chr1	146604978	147389637	+	5
chr1	147552811	147862068	+	6
chr1	147993334	148526399	+	7
chr1	149015927	248804627	+	8
chr10	70926	135479907	+	45
chr11	102548	134943362	+	46
chr12	148390	21049322	+	47
chr12	21049322	68381503	+	48
chr12	68381503	133803813	+	49
chr13	19167973	114477564	+	50
chr14	19729595	107288670	+	51
chr15	20071280	28955511	+	52
chr15	28957461	30702306	+	53
chr15	31755131	102520879	+	54
chr16	80227	33844308	+	55
chr16	34746233	35149566	+	56
chr16	46500511	90287998	+	57
chr17	0	7930994	+	58
chr17	7930994	47620503	+	59
chr17	47620503	81062279	+	60
chr18	112546	15366896	+	61
chr18	18520339	78015594	+	62
chr19	176144	36822697	+	63
chr19	36822697	37298731	+	64
chr19	37742733	59089043	+	65
chr2	11391	3049446	+	9
chr2	3061780	3529312	+	10
chr2	3582818	5018788	+	11
chr2	5163241	114328434	+	12
chr2	114384534	243085392	+	13
chr20	73810	62947801	+	66
chr21	14919809	48094652	+	67
chr22	16055290	51224913	+	68
chr3	64229	197962223	+	14
chr4	19026	44811629	+	15
chr4	44811675	69681725	+	16
chr4	69681725	70361741	+	17
chr4	70361741	85958258	+	18
chr4	85963012	191007041	+	19
chr5	67711	18553313	+	20
chr5	18553320	95921419	+	21
chr5	95921435	98878188	+	22
chr5	99073531	99390748	+	23
chr5	99390748	180838623	+	24
chr6	108073	170924261	+	25
chr7	1730704	6037321	+	26
chr7	6037321	6468274	+	27
chr7	6773654	39657551	+	28
chr7	39657551	43783152	+	29
chr7	44015884	53252315	+	30
chr7	53256634	53929918	+	31
chr7	53937424	57581022	+	32
chr7	62164952	62547313	+	33
chr7	62547313	62985366	+	34
chr7	63222096	71179179	+	35
chr7	72716997	74286040	+	36
chr7	74996359	159126082	+	37
chr8	13908	7459783	+	38
chr8	11801909	12383453	+	39
chr8	12515565	146302299	+	40
chr9	64049	40891121	+	41
chr9	42146429	42532082	+	42
chr9	43705295	46407676	+	43
chr9	67926890	141122030	+	44
chrX	146367	155235957	+	69
